                                 sar logic part
                                 Transient Analysis (linearized)  Mon Apr  5 23:11:56  2021
--------------------------------------------------------------------------------
Index   time            v_sam           code            
--------------------------------------------------------------------------------
0	1.570000e-06	1.123029e-01	6.300000e+01	
1	2.370000e-06	1.126204e-01	6.300000e+01	
2	3.170000e-06	1.129368e-01	6.300000e+01	
3	3.970000e-06	1.132527e-01	6.400000e+01	
4	4.770000e-06	1.135680e-01	6.400000e+01	
5	5.570000e-06	1.138832e-01	6.400000e+01	
6	6.370000e-06	1.141982e-01	6.400000e+01	
7	7.170000e-06	1.145133e-01	6.400000e+01	
8	7.970000e-06	1.148282e-01	6.400000e+01	
9	8.770000e-06	1.151433e-01	6.500000e+01	
10	9.570000e-06	1.154583e-01	6.500000e+01	
11	1.037000e-05	1.157733e-01	6.500000e+01	
12	1.117000e-05	1.160883e-01	6.500000e+01	
13	1.197000e-05	1.164033e-01	6.500000e+01	
14	1.277000e-05	1.167183e-01	8.000000e+01	
