                                 sar logic part
                                 Transient Analysis (linearized)  Mon Apr  5 23:17:13  2021
--------------------------------------------------------------------------------
Index   time            v_sam           code            
--------------------------------------------------------------------------------
0	1.570000e-06	1.163191e-01	6.500000e+01	
1	2.370000e-06	1.166364e-01	6.500000e+01	
2	3.170000e-06	1.169529e-01	6.600000e+01	
3	3.970000e-06	1.172687e-01	6.600000e+01	
4	4.770000e-06	1.175842e-01	6.600000e+01	
5	5.570000e-06	1.178993e-01	6.600000e+01	
6	6.370000e-06	1.182144e-01	6.600000e+01	
7	7.170000e-06	1.185294e-01	6.700000e+01	
8	7.970000e-06	1.188444e-01	6.700000e+01	
9	8.770000e-06	1.191594e-01	6.700000e+01	
10	9.570000e-06	1.194744e-01	6.700000e+01	
11	1.037000e-05	1.197894e-01	6.700000e+01	
12	1.117000e-05	1.201044e-01	6.700000e+01	
13	1.197000e-05	1.204194e-01	6.800000e+01	
14	1.277000e-05	1.207344e-01	8.000000e+01	
