                                 sar logic part
                                 Transient Analysis (linearized)  Mon Apr  5 22:50:51  2021
--------------------------------------------------------------------------------
Index   time            v_sam           code            
--------------------------------------------------------------------------------
0	1.570000e-06	9.623820e-02	5.400000e+01	
1	2.370000e-06	9.655566e-02	5.400000e+01	
2	3.170000e-06	9.687206e-02	5.400000e+01	
3	3.970000e-06	9.718792e-02	5.400000e+01	
4	4.770000e-06	9.750339e-02	5.500000e+01	
5	5.570000e-06	9.781856e-02	5.500000e+01	
6	6.370000e-06	9.813366e-02	5.500000e+01	
7	7.170000e-06	9.844867e-02	5.500000e+01	
8	7.970000e-06	9.876368e-02	5.500000e+01	
9	8.770000e-06	9.907860e-02	5.500000e+01	
10	9.570000e-06	9.939364e-02	5.600000e+01	
11	1.037000e-05	9.970864e-02	5.600000e+01	
12	1.117000e-05	1.000236e-01	5.600000e+01	
13	1.197000e-05	1.003386e-01	5.600000e+01	
14	1.277000e-05	1.006536e-01	4.800000e+01	
