                                 sar logic part
                                 Transient Analysis (linearized)  Mon Apr  5 22:27:25  2021
--------------------------------------------------------------------------------
Index   time            v_sam           code            
--------------------------------------------------------------------------------
0	1.570000e-06	7.615734e-02	4.200000e+01	
1	2.370000e-06	7.647468e-02	4.300000e+01	
2	3.170000e-06	7.679115e-02	4.300000e+01	
3	3.970000e-06	7.710692e-02	4.300000e+01	
4	4.770000e-06	7.742244e-02	4.300000e+01	
5	5.570000e-06	7.773768e-02	4.300000e+01	
6	6.370000e-06	7.805271e-02	4.300000e+01	
7	7.170000e-06	7.836775e-02	4.400000e+01	
8	7.970000e-06	7.868276e-02	4.400000e+01	
9	8.770000e-06	7.899781e-02	4.400000e+01	
10	9.570000e-06	7.931283e-02	4.400000e+01	
11	1.037000e-05	7.962784e-02	4.400000e+01	
12	1.117000e-05	7.994274e-02	4.500000e+01	
13	1.197000e-05	8.025773e-02	4.500000e+01	
14	1.277000e-05	8.057274e-02	4.800000e+01	
