                                 sar logic part
                                 Transient Analysis (linearized)  Mon Apr  5 21:31:44  2021
--------------------------------------------------------------------------------
Index   time            v_sam           code            
--------------------------------------------------------------------------------
0	1.570000e-06	3.197939e-02	1.700000e+01	
1	2.370000e-06	3.229687e-02	1.700000e+01	
2	3.170000e-06	3.261326e-02	1.800000e+01	
3	3.970000e-06	3.292909e-02	1.800000e+01	
4	4.770000e-06	3.324459e-02	1.800000e+01	
5	5.570000e-06	3.355980e-02	1.800000e+01	
6	6.370000e-06	3.387484e-02	1.800000e+01	
7	7.170000e-06	3.418987e-02	1.900000e+01	
8	7.970000e-06	3.450493e-02	1.900000e+01	
9	8.770000e-06	3.481992e-02	1.900000e+01	
10	9.570000e-06	3.513492e-02	1.900000e+01	
11	1.037000e-05	3.544992e-02	1.900000e+01	
12	1.117000e-05	3.576491e-02	1.900000e+01	
13	1.197000e-05	3.607991e-02	2.000000e+01	
14	1.277000e-05	3.639496e-02	1.600000e+01	
