                                 sar logic part
                                 Transient Analysis (linearized)  Mon Apr  5 21:58:09  2021
--------------------------------------------------------------------------------
Index   time            v_sam           code            
--------------------------------------------------------------------------------
0	1.570000e-06	5.206052e-02	2.900000e+01	
1	2.370000e-06	5.237764e-02	2.900000e+01	
2	3.170000e-06	5.269417e-02	2.900000e+01	
3	3.970000e-06	5.301003e-02	2.900000e+01	
4	4.770000e-06	5.332552e-02	2.900000e+01	
5	5.570000e-06	5.364072e-02	3.000000e+01	
6	6.370000e-06	5.395579e-02	3.000000e+01	
7	7.170000e-06	5.427099e-02	3.000000e+01	
8	7.970000e-06	5.458583e-02	3.000000e+01	
9	8.770000e-06	5.490098e-02	3.000000e+01	
10	9.570000e-06	5.521582e-02	3.000000e+01	
11	1.037000e-05	5.553097e-02	3.100000e+01	
12	1.117000e-05	5.584603e-02	3.100000e+01	
13	1.197000e-05	5.616099e-02	3.100000e+01	
14	1.277000e-05	5.647598e-02	1.600000e+01	
