                                 sar logic part
                                 Transient Analysis (linearized)  Mon Apr  5 21:26:32  2021
--------------------------------------------------------------------------------
Index   time            v_sam           code            
--------------------------------------------------------------------------------
0	1.570000e-06	2.796332e-02	1.500000e+01	
1	2.370000e-06	2.828050e-02	1.500000e+01	
2	3.170000e-06	2.859699e-02	1.500000e+01	
3	3.970000e-06	2.891292e-02	1.600000e+01	
4	4.770000e-06	2.922842e-02	1.600000e+01	
5	5.570000e-06	2.954361e-02	1.600000e+01	
6	6.370000e-06	2.985869e-02	1.600000e+01	
7	7.170000e-06	3.017373e-02	1.600000e+01	
8	7.970000e-06	3.048877e-02	1.600000e+01	
9	8.770000e-06	3.080378e-02	1.700000e+01	
10	9.570000e-06	3.111878e-02	1.700000e+01	
11	1.037000e-05	3.143377e-02	1.700000e+01	
12	1.117000e-05	3.174877e-02	1.700000e+01	
13	1.197000e-05	3.206376e-02	1.700000e+01	
14	1.277000e-05	3.237876e-02	1.600000e+01	
