                                 sar logic part
                                 Transient Analysis (linearized)  Mon Apr  5 22:11:41  2021
--------------------------------------------------------------------------------
Index   time            v_sam           code            
--------------------------------------------------------------------------------
0	1.570000e-06	6.410881e-02	3.600000e+01	
1	2.370000e-06	6.442631e-02	3.600000e+01	
2	3.170000e-06	6.474273e-02	3.600000e+01	
3	3.970000e-06	6.505870e-02	3.600000e+01	
4	4.770000e-06	6.537409e-02	3.600000e+01	
5	5.570000e-06	6.568922e-02	3.600000e+01	
6	6.370000e-06	6.600429e-02	3.700000e+01	
7	7.170000e-06	6.631935e-02	3.700000e+01	
8	7.970000e-06	6.663430e-02	3.700000e+01	
9	8.770000e-06	6.694933e-02	3.700000e+01	
10	9.570000e-06	6.726433e-02	3.700000e+01	
11	1.037000e-05	6.757932e-02	3.800000e+01	
12	1.117000e-05	6.789437e-02	3.800000e+01	
13	1.197000e-05	6.820936e-02	3.800000e+01	
14	1.277000e-05	6.852436e-02	4.800000e+01	
