                                 sar logic part
                                 Transient Analysis (linearized)  Mon Apr  5 20:57:55  2021
--------------------------------------------------------------------------------
Index   time            v_sam           code            
--------------------------------------------------------------------------------
0	1.570000e-06	3.866146e-03	1.000000e+00	
1	2.370000e-06	4.183635e-03	1.000000e+00	
2	3.170000e-06	4.500029e-03	2.000000e+00	
3	3.970000e-06	4.815856e-03	2.000000e+00	
4	4.770000e-06	5.131389e-03	2.000000e+00	
5	5.570000e-06	5.446575e-03	2.000000e+00	
6	6.370000e-06	5.761645e-03	2.000000e+00	
7	7.170000e-06	6.076668e-03	3.000000e+00	
8	7.970000e-06	6.391643e-03	3.000000e+00	
9	8.770000e-06	6.706902e-03	3.000000e+00	
10	9.570000e-06	7.021932e-03	3.000000e+00	
11	1.037000e-05	7.336707e-03	3.000000e+00	
12	1.117000e-05	7.651599e-03	3.000000e+00	
13	1.197000e-05	7.966876e-03	4.000000e+00	
14	1.277000e-05	8.281755e-03	1.600000e+01	
