                                 sar logic part
                                 Transient Analysis (linearized)  Mon Apr  5 21:42:30  2021
--------------------------------------------------------------------------------
Index   time            v_sam           code            
--------------------------------------------------------------------------------
0	1.570000e-06	4.001175e-02	2.200000e+01	
1	2.370000e-06	4.032928e-02	2.200000e+01	
2	3.170000e-06	4.064573e-02	2.200000e+01	
3	3.970000e-06	4.096153e-02	2.200000e+01	
4	4.770000e-06	4.127700e-02	2.300000e+01	
5	5.570000e-06	4.159216e-02	2.300000e+01	
6	6.370000e-06	4.190728e-02	2.300000e+01	
7	7.170000e-06	4.222224e-02	2.300000e+01	
8	7.970000e-06	4.253728e-02	2.300000e+01	
9	8.770000e-06	4.285226e-02	2.300000e+01	
10	9.570000e-06	4.316727e-02	2.400000e+01	
11	1.037000e-05	4.348227e-02	2.400000e+01	
12	1.117000e-05	4.379726e-02	2.400000e+01	
13	1.197000e-05	4.411225e-02	2.400000e+01	
14	1.277000e-05	4.442725e-02	1.600000e+01	
