                                 sar logic part
                                 Transient Analysis (linearized)  Mon Apr  5 21:03:40  2021
--------------------------------------------------------------------------------
Index   time            v_sam           code            
--------------------------------------------------------------------------------
0	1.570000e-06	7.882324e-03	4.000000e+00	
1	2.370000e-06	8.199749e-03	4.000000e+00	
2	3.170000e-06	8.516299e-03	4.000000e+00	
3	3.970000e-06	8.832288e-03	4.000000e+00	
4	4.770000e-06	9.147681e-03	4.000000e+00	
5	5.570000e-06	9.462855e-03	4.000000e+00	
6	6.370000e-06	9.777848e-03	5.000000e+00	
7	7.170000e-06	1.009296e-02	5.000000e+00	
8	7.970000e-06	1.040795e-02	5.000000e+00	
9	8.770000e-06	1.072295e-02	5.000000e+00	
10	9.570000e-06	1.103794e-02	5.000000e+00	
11	1.037000e-05	1.135293e-02	6.000000e+00	
12	1.117000e-05	1.166808e-02	6.000000e+00	
13	1.197000e-05	1.198294e-02	6.000000e+00	
14	1.277000e-05	1.229807e-02	1.600000e+01	
