                                 sar logic part
                                 Transient Analysis (linearized)  Mon Apr  5 21:21:13  2021
--------------------------------------------------------------------------------
Index   time            v_sam           code            
--------------------------------------------------------------------------------
0	1.570000e-06	2.394704e-02	1.300000e+01	
1	2.370000e-06	2.426455e-02	1.300000e+01	
2	3.170000e-06	2.458103e-02	1.300000e+01	
3	3.970000e-06	2.489685e-02	1.300000e+01	
4	4.770000e-06	2.521234e-02	1.300000e+01	
5	5.570000e-06	2.552758e-02	1.400000e+01	
6	6.370000e-06	2.584262e-02	1.400000e+01	
7	7.170000e-06	2.615779e-02	1.400000e+01	
8	7.970000e-06	2.647264e-02	1.400000e+01	
9	8.770000e-06	2.678778e-02	1.400000e+01	
10	9.570000e-06	2.710281e-02	1.400000e+01	
11	1.037000e-05	2.741764e-02	1.500000e+01	
12	1.117000e-05	2.773276e-02	1.500000e+01	
13	1.197000e-05	2.804778e-02	1.500000e+01	
14	1.277000e-05	2.836278e-02	1.600000e+01	
